order_id,customer_id,customer_name,customer_email,order_date,product_id,product_name,product_category,quantity,unit_price,discount_percentage,shipping_cost,total_amount,payment_method,order_status,shipping_address,city,country,postal_code,is_priority_order,calculated_total,amount_mismatch,revenue,net_amount,order_month,is_high_value
ORD000888,CUST8601,Rachel Travis,missing@email.com,2026-05-07 18:31:00,PROD526,Yeah Chair,Books,6,1337.06,0.12,34.88,7094.56,Debit Card,Pending,"1735 Hensley Court, Gonzalezville, PA 60924",Marissamouth,India,23832,False,7094.5568,False,8022.36,7059.68,2026-05,False
ORD000890,CUST9602,Robert Vazquez,langjohn@yahoo.com,2025-05-22 00:10:00,PROD499,Positive Phone,Electronics,6,1003.77,0.26,10.54,4467.28,Debit Card,Returned,"9004 John Spring Apt. 954, Zacharymouth, IN 45294",Mckeebury,Australia,89640,True,4467.2788,False,6022.62,4456.74,2025-05,False
ORD000891,CUST5963,Laurie Blake,timothyramirez@robinson.com,2025-06-30 20:46:00,PROD503,Standard Laptop,Groceries,10,681.89,0.21,39.33,5426.26,Cash on Delivery,Shipped,"USNV Rodriguez, FPO AA 09641",West Angela,UK,9252,False,5426.261,False,6818.9,5386.93,2025-06,False
ORD000892,CUST5247,Sarah Leach,ldillon@gmail.com,2026-05-08 15:38:00,PROD232,Tell Bag,Home,3,1154.2,0.28,38.77,2531.84,Wallet,Cancelled,"360 Heather Locks, New Carmen, KS 13302",Lake Kendra,Canada,33490,False,2531.842,False,3462.6000000000004,2493.07,2026-05,False
ORD000893,CUST2581,Brandon Price,alaningram@harper-boyd.com,2025-10-27 19:53:00,PROD781,Stage Laptop,Books,7,139.8,0.01,36.64,1005.45,Cash on Delivery,Processing,"USS Curtis, FPO AA 91696",Michaelshire,UK,71067,False,1005.454,False,978.6,968.81,2025-10,False
ORD000894,CUST7882,Mark Melendez,jacquelinemurray@frank.com,2026-01-25 07:49:00,PROD165,Kid Laptop,Sports,4,215.34,0.26,36.41,673.82,UPI,Delivered,"33973 Chavez Neck, North Timothy, VT 39001",Lake Samanthaport,India,17881,True,673.8163999999999,False,861.36,637.4100000000001,2026-01,False
ORD000895,CUST6261,Maria Moss,barkeralicia@hotmail.com,2026-03-10 23:04:00,PROD210,Drug Bag,Books,8,1527.89,0.18,42.03,10064.99,Net Banking,Processing,"3236 Parker Bridge, New Coryport, KY 22546",Kathleenside,USA,35988,True,10064.988400000002,False,12223.12,10022.96,2026-03,False
ORD000896,CUST9659,William Johnson,lindseymolina@gmail.com,2025-04-11 08:31:00,PROD928,Save Chair,Fashion,8,1359.3,0.07,37.11,10150.3,Credit Card,Delivered,"5118 Sandoval Junction Suite 409, Dakotafort, ID 81896",East Taylormouth,Canada,41270,True,10150.302,False,10874.4,10113.19,2025-04,False
ORD000897,CUST9955,Brandi Roberson,romeromakayla@dalton-contreras.com,2025-11-19 21:06:00,PROD985,Agreement Laptop,Home,4,71.31,0.04,0.26,274.09,Debit Card,Delivered,"5942 Austin Extensions Apt. 766, Aguilarchester, HI 22505",Jesusside,Australia,50796,False,274.0904,False,285.24,273.83,2025-11,False
ORD000898,  CUST2100  ,David Davenport,houstonlaura@martinez-valdez.com,2025-04-08 06:36:00,PROD549,Financial Watch,Beauty,8,1004.2,0.11,44.99,7194.89,Net Banking,Processing,"283 Ortiz Flats Suite 889, East Jonathan, MN 13939",Grahamview,India,96400,True,7194.894,False,8033.6,7149.900000000001,2025-04,False
ORD000899,CUST1369,Jeffrey Stokes,justinluna@gmail.com,2025-03-07 16:19:00,PROD329,Identify Chair,Home,2,240.27,0.07,30.07,476.97,UPI,Shipped,"USNS Spencer, FPO AA 03230",Adamsmouth,UK,3346,False,476.9722,False,480.54,446.9,2025-03,False
ORD000900,CUST9192,Hannah Dickson,missing@email.com,2025-02-04 05:18:00,PROD419,Outside Watch,Sports,2,1071.18,0.07,25.89,2018.28,Credit Card,Cancelled,"5359 Mary Mountains Suite 504, Martinezside, ID 01094",Port Brittanyshire,Canada,45094,True,2018.2848,False,2142.36,1992.39,2025-02,False
ORD000901,CUST6481,Joshua Herring,valerie96@bennett.org,2025-10-26 15:59:00,PROD883,Nothing Laptop,Fashion,5,1308.2,0.01,21.07,6496.66,Debit Card,Processing,"0617 Monica Way Suite 901, Christineland, AK 99947",Port Alexandra,Canada,94325,False,6496.66,False,6541.0,6475.59,2025-10,False
ORD000902,CUST1579,Joan Rogers,robert50@hotmail.com,2026-04-19 21:58:00,PROD454,Ground Laptop,Books,1,475.06,0.02,47.4,512.96,Wallet,Cancelled,"16744 James Square Apt. 596, Andrewview, WV 02681",Kimberlychester,Australia,93222,True,512.9588,False,475.06,465.56000000000006,2026-04,False
ORD000903,CUST4690,Tiffany Washington,taylorjennifer@yahoo.com,2026-03-31 17:30:00,PROD765,Wear Book,Books,3,544.66,0.01,1.78,1619.42,Net Banking,Cancelled,"78925 Martinez Bypass Apt. 503, Monicafort, WA 23101",Baxterport,Germany,67893,True,1619.4202,False,1633.98,1617.64,2026-03,False
ORD000904,,Andrea Jenkins Phd,katherinerussell@hotmail.com,2025-01-11 01:01:00,PROD665,Trouble Watch,Electronics,4,1070.7,0.26,34.1,3203.37,Net Banking,Returned,"58530 Andrew Common Apt. 789, Burkeland, RI 85504",North Katherine,UK,84741,True,3203.372,False,4282.8,3169.27,2025-01,False
ORD000905,CUST6763,Shannon Hernandez,ybell@yahoo.com,2025-08-09 22:27:00,PROD298,Anything Book,Books,9,279.85,0.13,44.86,2236.09,Credit Card,Shipped,"6203 Lewis Hollow Suite 394, Romerofurt, WA 94706",East Daniel,USA,9930,True,2236.0855,False,2518.65,2191.23,2025-08,False
ORD000906,CUST1750,Brittany Walker,tdavis@hotmail.com,2025-02-17 18:00:00,PROD921,Week Laptop,Groceries,4,829.07,0.23,40.39,2593.93,Cash on Delivery,Cancelled,"74457 Mercado Extensions, Zamorafurt, MO 58762",Heatherhaven,USA,81012,True,2593.9256,False,3316.28,2553.54,2025-02,False
ORD000907,CUST5001,Kristen Tanner,fbaker@yahoo.com,2025-02-09 01:08:00,PROD399,Position Shoes,Sports,8,365.28,0.01,17.48,2910.5,Net Banking,Returned,"348 Taylor Knoll Apt. 774, Port Kristenfort, NH 55537",Campbellview,UK,20200,True,2910.4976,False,2922.24,2893.02,2025-02,False
ORD000908,CUST4609,Sean Fisher,parkersean@gmail.com,2025-12-03 02:04:00,PROD554,Fire Bag,Home,5,1877.05,0.06,35.26,8857.39,UPI,Shipped,"3309 Kristina Row Apt. 940, Watsonstad, NY 20163",Lake Kelly,Canada,35024,False,8857.395,False,9385.25,8822.13,2025-12,False
ORD000909,CUST1884,Joseph Benjamin,vdiaz@gmail.com,2026-03-21 20:15:00,PROD454,White Watch,Beauty,9,1786.49,0.1,27.07,14497.64,Wallet,Pending,"6000 Owens Walk, North Brianbury, ME 77166",Madisonland,UK,10811,False,14497.639,False,16078.41,14470.57,2026-03,True
ORD000911,CUST5554,Morgan Jenkins,jeansmith@yahoo.com,2025-12-24 14:41:00,PROD702,Seem Watch,Home,8,1906.32,0.01,41.82,15139.87,Credit Card,Shipped,"9950 Joshua Expressway Apt. 302, South Roberto, AK 41860",Marybury,India,82177,False,15139.8744,False,15250.56,15098.05,2025-12,True
ORD000912,CUST4370,Carrie Moore,gomezjavier@gmail.com,2026-03-14 19:24:00,PROD488,Night Shoes,Beauty,8,42.6,0.11,22.2,325.51,Net Banking,Processing,"7473 Andrea Villages, West Shawnhaven, GA 34730",Evansport,Canada,17304,True,325.512,False,340.8,303.31,2026-03,False
ORD000913,CUST5301,Garrett Baker,conradjulie@jackson.info,2025-12-05 09:02:00,PROD929,Quite Chair,Sports,9,1527.18,0.28,45.5,9941.63,Debit Card,Shipped,"86647 Turner Ford Apt. 351, North Donald, MN 26138",Rachelchester,India,42218,False,9941.6264,False,13744.62,9896.13,2025-12,False
ORD000914,CUST7358,Angela Clark,heatherburns@hotmail.com,2026-01-07 19:27:00,PROD838,Generation Bag,Home,7,1566.31,0.28,37.62,7931.82,Wallet,Pending,"841 Teresa Plaza, Riverahaven, DE 49887",Reedburgh,UK,28698,False,7931.8224,False,10964.17,7894.2,2026-01,False
ORD000915,CUST3160,Terri Davis,amanda91@snow.com,2025-10-21 23:36:00,PROD115,No Book,Groceries,9,523.9,0.29,23.37,3371.09,Cash on Delivery,Processing,"3429 Larry Estate Apt. 959, Garnerbury, AR 77522",East Bryanmouth,Germany,20782,True,3371.0909999999994,False,4715.099999999999,3347.7200000000003,2025-10,False
ORD000916,,Corey Davis,jennifer13@miller.com,2025-05-08 17:18:00,PROD901,Him Bag,Groceries,6,1144.31,0.01,13.71,6810.91,Wallet,Shipped,"53030 Phillips Mission, Patelville, AR 81325",Wardside,India,40226,True,6810.9114,False,6865.86,6797.2,2025-05,False
ORD000917,  CUST8207  ,Emily Bryant,karatorres@yahoo.com,2025-06-07 18:42:00,PROD109,Call Watch,Electronics,6,1672.82,0.25,22.19,7549.88,UPI,Pending,"912 Mcmillan Walks, Matthewton, ME 90211",New Samanthaville,UK,3503,True,7549.88,False,10036.92,7527.69,2025-06,False
ORD000918,CUST8216,Brian Neal,missing@email.com,2025-07-29 01:37:00,PROD284,Artist Book,Groceries,2,556.51,0.18,15.7,928.38,UPI,Pending,"PSC 8224, Box 2168, APO AE 55210",East Gloria,Germany,83445,False,928.3764,False,1113.02,912.68,2025-07,False
ORD000919,CUST1630,Heather Little,khouston@blevins-johnson.com,2025-03-07 07:40:00,PROD288,Program Bag,Sports,3,298.07,0.19,2.48,726.79,Net Banking,Pending,"005 Donald Union, Travisberg, SC 60252",Lake Jamesberg,Canada,4499,False,726.7901,False,894.21,724.31,2025-03,False
ORD000920,CUST1264,Matthew Ford,christina24@gmail.com,2025-01-22 17:45:00,PROD794,Only Chair,Groceries,4,126.32,0.21,12.95,412.12,UPI,Shipped,"95145 Rachel Valleys, West Ericahaven, SD 03524",Lake Stacie,Canada,52855,True,412.1212,False,505.28,399.17,2025-01,False
ORD000921,CUST4343,James Roberts,laceydecker@smith-logan.com,2025-11-04 07:22:00,PROD433,Various Phone,Home,2,159.57,0.13,25.55,303.2,Cash on Delivery,Processing,"9509 Jonathan Corner Suite 664, North Clayton, MA 82683",Ryanberg,UK,29409,True,303.2018,False,319.14,277.65,2025-11,False
ORD000922,CUST7686,Katherine Romero,sbailey@hotmail.com,2025-11-25 13:56:00,PROD767,Price Book,Books,5,290.44,0.1,39.41,1346.39,UPI,Shipped,"60622 Nicole Courts, New Patrick, NJ 77718",Elizabethmouth,Canada,10939,True,1346.39,False,1452.2,1306.98,2025-11,False
ORD000923,CUST4464,Lisa Lewis,markwolf@scott.com,2025-03-24 11:02:00,PROD927,Show Book,Sports,5,1860.97,0.27,1.28,6793.82,Cash on Delivery,Cancelled,"944 Brianna Terrace, West Steveshire, AR 47908",West Scott,Australia,74005,False,6793.8205,False,9304.85,6792.54,2025-03,False
ORD000924,CUST2285,Ian Davis,dlewis@hotmail.com,2026-04-27 06:24:00,PROD179,Glass Shoes,Sports,10,70.04,0.22,19.05,565.36,Wallet,Returned,"670 Lin Trace, Briggshaven, WI 54747",Normanberg,Canada,78226,False,565.3620000000001,False,700.4000000000001,546.3100000000001,2026-04,False
ORD000925,CUST8225,Holly Alvarado,aliciamartin@santana.com,2025-10-03 23:07:00,PROD424,Class Book,Fashion,9,1597.42,0.18,32.96,11821.92,Wallet,Cancelled,"68856 Maldonado Village, Washingtonchester, NM 66349",New Stacyview,Germany,42961,True,11821.9196,False,14376.78,11788.96,2025-10,True
ORD000926,CUST4949,Colleen Beltran,mariah75@gmail.com,2025-06-18 07:51:00,PROD555,Base Bag,Books,6,465.63,0.09,48.62,2590.96,UPI,Returned,"75559 Sandra Squares, Hillmouth, CO 90394",Lake Daisyhaven,India,51064,False,2590.9598,False,2793.78,2542.34,2025-06,False
ORD000927,CUST4764,Vickie Moore,kathleen19@hotmail.com,2025-10-14 16:04:00,PROD683,Mind Chair,Groceries,6,1308.39,0.18,22.45,6459.73,Debit Card,Delivered,"49655 Katrina Tunnel Suite 419, Alexanderchester, VA 01541",New Stephaniestad,Canada,97022,True,6459.728800000001,False,7850.34,6437.28,2025-10,False
ORD000928,CUST6142,Catherine Conley,marymiller@hotmail.com,2026-02-02 13:43:00,PROD220,Generation Laptop,Books,10,1333.48,0.18,39.79,10974.33,Net Banking,Shipped,"42284 Kevin Shore, South Patrick, AR 74913",Ryanton,Canada,11355,True,10974.326,False,13334.8,10934.54,2026-02,True
ORD000929,CUST7858,Shelly Arellano,leonjames@yahoo.com,2025-10-22 15:40:00,PROD369,On Chair,Sports,4,1800.25,0.26,0.78,5329.52,Cash on Delivery,Pending,"73586 Hatfield Oval Apt. 554, Roberttown, IA 77279",South Blake,UK,57834,True,5329.52,False,7201.0,5328.740000000001,2025-10,False
ORD000931,CUST2765,Alejandro Crawford,ana12@yahoo.com,2025-12-31 09:07:00,PROD839,Court Laptop,Electronics,6,1795.37,0.27,29.57,7893.29,Cash on Delivery,Cancelled,"567 Roberts Locks, South Anntown, NJ 45510",Lake Kimberlyshire,Germany,91853,False,7893.290599999999,False,10772.22,7863.72,2025-12,False
ORD000932,CUST3205,Ariel Wagner,ebrooks@gmail.com,2026-04-12 13:40:00,PROD851,Page Shoes,Beauty,8,1482.69,0.13,37.88,10357.4,Wallet,Returned,"1492 Harris Courts Suite 498, New Katherine, IA 68311",Elizabethfort,Canada,36167,True,10357.4024,False,11861.52,10319.52,2026-04,False
ORD000933,CUST3895,Jeffrey Gray,olsonmichael@yahoo.com,2025-03-19 00:37:00,PROD620,Share Bag,Sports,10,742.9,0.19,18.97,6036.46,UPI,Delivered,"436 Sandoval Cove, Michelleshire, FL 95649",Port Branditon,India,64316,True,6036.460000000001,False,7429.0,6017.49,2025-03,False
ORD000934,CUST5673,Travis Allen,jason97@martinez-williams.com,2025-06-02 15:21:00,PROD430,Break Watch,Home,1,1130.44,0.27,28.99,854.21,Debit Card,Delivered,"477 Katie Ridges Suite 314, Andersonstad, NH 66100",Richardville,USA,29762,True,854.2112000000001,False,1130.44,825.22,2025-06,False
ORD000935,CUST2629,Matthew Simon,cody85@hotmail.com,2026-02-21 23:56:00,PROD455,House Book,Fashion,4,863.92,0.08,43.98,3223.21,Credit Card,Shipped,"32855 Tran Village Suite 794, Coxhaven, SD 54081",Williamshaven,Germany,34906,False,3223.2056,False,3455.68,3179.23,2026-02,False
ORD000936,CUST4795,Autumn Lee,jasonfitzgerald@turner.com,2025-09-07 14:14:00,PROD782,Enter Book,Fashion,3,580.52,0.28,49.44,1303.36,Credit Card,Pending,"147 Le Valley Apt. 418, Jennifershire, AZ 68422",South Sheila,USA,49372,True,1303.3632,False,1741.56,1253.9199999999998,2025-09,False
ORD000937,CUST9001,Jennifer Martinez,charlotteprice@miller.org,2025-01-15 19:57:00,PROD952,Resource Chair,Electronics,1,1919.91,0.16,39.95,1652.67,UPI,Pending,"70679 Andrews Overpass, Haynesburgh, MD 41633",South Rebeccaberg,USA,14898,False,1652.6744,False,1919.91,1612.72,2025-01,False
ORD000938,CUST2965,Holly Cochran,missing@email.com,2026-04-28 18:27:00,PROD555,Message Watch,Books,8,1044.18,0.25,14.75,6279.83,UPI,Pending,"Unit 5589 Box 6070, DPO AA 17289",New Amanda,India,35902,True,6279.83,False,8353.44,6265.08,2026-04,False
ORD000939,CUST2218,Tracy Hall,mullinscheryl@gmail.com,2025-05-23 23:42:00,PROD434,Expert Shoes,Sports,2,1937.04,0.24,37.21,2981.51,UPI,Processing,"2749 Ryan Vista Apt. 579, Alexanderland, KY 68679",East Janetown,Germany,87558,False,2981.5108,False,3874.08,2944.3,2025-05,False
ORD000940,CUST2645,Jesus Le,jbridges@gmail.com,2025-11-19 23:32:00,PROD822,In Chair,Sports,2,1415.09,0.09,46.24,2621.7,UPI,Delivered,"2637 Zimmerman Union, East Oliviahaven, NE 76951",North Lisaberg,USA,26207,True,2621.7038,False,2830.18,2575.46,2025-11,False
ORD000941,CUST4205,Carol Baker,michelle61@richards.net,2026-05-01 20:40:00,PROD371,Out Watch,Fashion,1,495.6,0.18,43.61,450.0,Net Banking,Processing,"9465 Stuart Roads, Nicholasstad, IL 24207",Glendamouth,USA,37222,False,450.00200000000007,False,495.6,406.39,2026-05,False
ORD000942,CUST8115,Billy Meyer,lewissandra@gmail.com,2025-05-25 04:12:00,PROD168,Much Watch,Sports,2,1901.91,0.26,37.47,2852.3,Wallet,Pending,"Unit 5203 Box 8819, DPO AE 58770",Palmerville,USA,70894,True,2852.2968,False,3803.82,2814.8300000000004,2025-05,False
ORD000943,CUST8933,Diana Crawford,patrick22@shah.net,2025-01-20 13:44:00,PROD643,Either Bag,Fashion,5,1228.69,0.19,11.74,4987.93,UPI,Shipped,"0112 Jackson Fords Suite 030, Johnsfurt, LA 61936",Williamsshire,USA,1886,False,4987.9345,False,6143.450000000001,4976.1900000000005,2025-01,False
ORD000944,CUST2841,Mary Webb Md,vbennett@brooks.com,2025-12-09 15:31:00,PROD873,Provide Chair,Home,7,1197.7,0.16,14.77,7057.25,Net Banking,Processing,"2048 Hoffman Shoals, Dakotafurt, OK 29647",East Oliviaburgh,UK,51241,False,7057.246,False,8383.9,7042.48,2025-12,False
ORD000945,CUST7522,Martha Flynn,gmcdonald@hotmail.com,2025-05-07 21:27:00,PROD821,Position Shoes,Groceries,2,356.51,0.29,33.03,539.27,Net Banking,Shipped,"3906 Flynn Port, New Jenniferfort, AL 30577",Davidville,UK,92928,False,539.2742,False,713.02,506.24,2025-05,False
ORD000946,CUST1996,Joanne Brown,angelica13@holder-thomas.biz,2025-12-18 07:01:00,PROD675,Majority Chair,Home,5,539.51,0.06,42.55,2578.25,UPI,Delivered,"USCGC Ramirez, FPO AE 44031",North Carmen,Australia,84074,False,2578.2470000000003,False,2697.55,2535.7,2025-12,False
ORD000947,CUST4587,Monica Norman,richardsmith@gmail.com,2025-07-30 12:51:00,PROD447,Budget Bag,Groceries,8,853.27,0.08,2.73,6282.8,Credit Card,Delivered,"875 Robertson Divide, East Kendra, ND 30751",Jamesland,Germany,1059,False,6282.7972,False,6826.16,6280.070000000001,2025-07,False
ORD000948,CUST6401,Jerry Mcclure,castillomatthew@yahoo.com,2025-07-29 07:36:00,PROD232,Huge Phone,Sports,3,1074.35,0.23,5.52,2487.27,Credit Card,Cancelled,"02140 Edward Plains Apt. 319, Michaelshire, NJ 74722",East Matthewmouth,Australia,13603,True,2487.2685,False,3223.05,2481.75,2025-07,False
ORD000949,CUST1806,Johnny Vincent Dds,reedvincent@barry.com,2026-02-15 12:05:00,PROD631,Carry Shoes,Home,6,1824.9,0.23,27.64,8458.68,Wallet,Returned,"51648 Kathleen Roads Suite 337, Hansenville, OH 59948",Ellischester,USA,8449,True,8458.678,False,10949.4,8431.04,2026-02,False
ORD000950,CUST4532,Douglas Collins,meganfowler@yahoo.com,2026-03-06 17:25:00,PROD666,Soon Bag,Fashion,4,583.92,0.05,18.69,2237.59,Credit Card,Delivered,"24967 Gaines Parks, Virginiamouth, WI 00543",Amyside,India,6161,True,2237.586,False,2335.68,2218.9,2026-03,False
ORD000951,CUST1397,Meredith Lucero,weavervicki@smith-peterson.com,2026-01-22 16:06:00,PROD335,Commercial Bag,Groceries,9,798.89,0.15,7.85,6119.36,Cash on Delivery,Shipped,"959 Lang Loop Apt. 110, Ashleyshire, MO 40697",Coxstad,USA,55332,True,6119.3585,False,7190.01,6111.509999999999,2026-01,False
ORD000952,CUST2391,Chris Cunningham,garrettvega@gmail.com,2025-05-20 23:07:00,PROD178,Fine Laptop,Sports,7,1312.28,0.04,37.03,8855.55,Cash on Delivery,Shipped,"039 Chelsea Green Suite 856, Port Ryanshire, PA 24355",Joneshaven,Australia,17830,False,8855.551599999999,False,9185.96,8818.519999999999,2025-05,False
ORD000953,CUST4183,Rachael Alvarez,czamora@hotmail.com,2025-01-11 00:47:00,PROD951,House Phone,Groceries,9,1211.72,0.05,36.79,10397.0,UPI,Delivered,"962 Walker Mountain, Lake Lindsey, CA 88329",North Staceybury,Germany,47371,False,10396.996,False,10905.48,10360.21,2025-01,False
ORD000954,CUST8723,Julian Barnes,russelltammy@hendricks.com,2025-09-20 23:01:00,PROD485,Return Book,Books,5,551.73,0.06,13.21,2606.34,Credit Card,Returned,"USNS Williams, FPO AE 28769",West Joshua,USA,3457,False,2606.341,False,2758.65,2593.13,2025-09,False
ORD000955,CUST9143,Unknown Customer,jasmine06@hotmail.com,2025-10-15 08:30:00,PROD845,Guy Watch,Home,5,1815.79,0.16,12.23,7638.55,Wallet,Pending,"7865 Carol Course, New Matthew, VT 06865",Port Patrickview,Australia,33768,True,7638.548,False,9078.95,7626.320000000001,2025-10,False
ORD000956,CUST2785,Samantha Rogers,john19@hotmail.com,2025-08-20 07:36:00,PROD758,Some Book,Home,1,797.71,0.07,18.49,760.36,Debit Card,Cancelled,"2554 Alyssa Avenue, Johnmouth, WV 40174",West Mason,Australia,4415,True,760.3602999999999,False,797.71,741.87,2025-08,False
ORD000957,CUST7605,Scott Bean,ljohnson@gmail.com,2025-02-18 17:10:00,PROD731,Drop Chair,Books,4,1730.33,0.15,12.5,5895.62,Wallet,Processing,"13170 Christy Stravenue, Annchester, OR 76088",New Lisa,Australia,74669,True,5895.621999999999,False,6921.32,5883.12,2025-02,False
ORD000958,CUST7660,Karen Gillespie,margaretlyons@yahoo.com,2025-01-31 15:16:00,PROD992,Suddenly Laptop,Home,7,626.35,0.1,7.53,3953.54,Cash on Delivery,Shipped,"562 Thomas Shores Suite 441, Smithborough, HI 71529",South Adammouth,USA,10800,False,3953.535,False,4384.45,3946.01,2025-01,False
ORD000959,CUST2334,Cassandra Freeman,hernandezandrew@hotmail.com,2025-10-07 15:20:00,PROD207,Collection Watch,Beauty,4,647.07,0.21,25.72,2070.46,Credit Card,Returned,"75454 Raymond Pines, Harveyland, KY 53688",Andersonmouth,UK,42383,True,2070.4612,True,2588.28,-2096.18,2025-10,False
ORD000960,CUST1639,Alicia Davis,kbecker@king-jackson.com,2026-01-23 00:10:00,PROD534,Drug Watch,Fashion,9,1497.56,0.05,21.88,12826.02,Cash on Delivery,Pending,"78548 James Ports Suite 872, Lake Angela, ND 93197",South Brandonland,Canada,34529,False,12826.017999999998,False,13478.04,12804.14,2026-01,True
ORD000961,CUST5441,Unknown Customer,rwashington@alvarado.org,2025-03-13 23:55:00,PROD635,Protect Book,Sports,9,839.2,0.0,5.88,7558.68,UPI,Shipped,"0196 Lynch Vista, Caldwelltown, DC 46428",New Davidville,Canada,74209,True,7558.68,False,7552.8,7552.8,2025-03,False
ORD000962,CUST5116,Nathaniel Gomez,janetmontes@wilkinson-guerra.org,2025-03-14 09:33:00,PROD583,Radio Watch,Fashion,4,1606.61,0.29,18.56,4581.33,UPI,Cancelled,"582 Matthew Roads Suite 511, Kirbymouth, LA 79346",North Rebecca,Australia,61665,True,4581.3324,False,6426.44,4562.77,2025-03,False
ORD000963,CUST1091,Timothy Turner,robin48@serrano-aguilar.com,2025-03-26 16:45:00,PROD419,Image Bag,Fashion,8,24.59,0.12,7.52,180.63,Debit Card,Pending,"831 Kevin Ports, Lunabury, SD 57418",Castilloview,Australia,39438,True,180.6336,False,196.72,173.11,2025-03,False
ORD000965,CUST9864,Tonya Sims,albert16@gomez.com,2026-02-25 13:37:00,PROD756,Until Bag,Fashion,5,737.71,0.23,46.72,2886.9,Credit Card,Cancelled,"225 Wheeler Bypass Apt. 693, New Kathleenview, SC 08188",Lake Martinmouth,Canada,32184,True,2886.9035,False,3688.55,2840.1800000000003,2026-02,False
ORD000966,CUST7274,Michael Goodwin,randypruitt@henry-cline.biz,2025-02-22 23:13:00,PROD438,Owner Phone,Groceries,5,360.76,0.17,6.34,1503.49,Wallet,Cancelled,"Unit 0018 Box 4293, DPO AE 43749",Shaneport,Canada,21942,False,1503.494,False,1803.8,1497.15,2025-02,False
ORD000967,CUST4546,Joshua Allen,scohen@yahoo.com,2026-05-10 23:55:00,PROD193,Store Chair,Sports,10,1338.65,0.14,8.4,11520.79,Debit Card,Processing,"3902 Ryan Estates, Stevenbury, MD 01890",Lake Jamesshire,USA,2584,True,11520.79,False,13386.5,11512.39,2026-05,True
ORD000968,CUST7969,Michele Fields,megan61@hotmail.com,2025-09-01 00:20:00,PROD780,Forget Watch,Home,2,1792.43,0.02,25.59,3538.75,UPI,Delivered,"735 Green Center Suite 231, Harveyberg, VT 98795",Lake Ryanstad,Canada,35581,True,3538.7528,False,3584.86,3513.16,2025-09,False
ORD000969,CUST6193,Courtney Gonzalez,rmatthews@nash-stevenson.org,2025-05-04 17:25:00,PROD643,Treatment Laptop,Sports,7,1548.97,0.21,17.75,8583.55,Debit Card,Cancelled,"87835 Gonzalez Views Apt. 330, Hallmouth, SC 89526",North Henry,USA,30647,False,8583.554100000001,False,10842.79,8565.8,2025-05,False
ORD000971,CUST4129,Mr. Travis Nguyen,brockstephanie@yahoo.com,2026-03-20 11:54:00,PROD491,Protect Book,Fashion,8,1542.64,0.1,21.2,11128.21,Cash on Delivery,Cancelled,"Unit 0422 Box 4564, DPO AE 10815",West Lisa,India,11983,True,11128.208000000002,False,12341.12,11107.009999999998,2026-03,True
ORD000972,CUST5157,David Owen,etownsend@davis.com,2025-08-15 11:33:00,PROD614,Well Laptop,Sports,4,16.2,0.09,4.71,63.68,UPI,Shipped,"494 Christina Well, Rodriguezfort, WV 41665",Tylerville,India,51924,False,63.678,False,64.8,58.97,2025-08,False
ORD000973,CUST1498,David Benjamin,robert06@mcgee.com,2025-11-25 15:25:00,PROD983,Remain Bag,Books,1,1991.5,0.21,13.71,1587.0,Wallet,Pending,"635 Albert Tunnel Apt. 761, Bobberg, MD 80076",Masonstad,Australia,88010,False,1586.995,False,1991.5,1573.29,2025-11,False
ORD000974,CUST3509,Linda Murray,james36@durham.com,2025-09-09 05:30:00,PROD822,Skill Bag,Fashion,9,1615.82,0.01,1.44,14398.4,Debit Card,Returned,"01461 Jessica Rapid, South Mariah, NY 73543",New Brittneyton,India,37338,False,14398.3962,False,14542.38,14396.96,2025-09,True
ORD000975,CUST5546,Stephanie Douglas,missing@email.com,2026-03-04 03:03:00,PROD973,Material Shoes,Beauty,8,1276.77,0.02,4.87,10014.75,Wallet,Cancelled,"85690 Burton Shore Suite 568, South Timothy, AZ 02077",Averyfort,Australia,21025,True,10014.7468,False,10214.16,10009.88,2026-03,False
ORD000976,CUST7000,Unknown Customer,seth37@bell.com,2025-06-20 21:54:00,PROD628,Man Laptop,Beauty,6,1795.98,0.05,49.31,10286.4,Net Banking,Returned,"306 Farley Pike, Dakotaview, LA 80135",South Steven,UK,10912,True,10286.396,False,10775.88,10237.09,2025-06,False
ORD000977,CUST5514,Unknown Customer,urose@yahoo.com,2025-02-03 06:52:00,PROD723,Listen Shoes,Beauty,9,299.29,0.08,8.63,2486.75,Wallet,Pending,"1164 Jordan Keys Suite 634, Port Christopher, SC 86460",Clarkberg,UK,2631,True,2486.7512,False,2693.61,2478.12,2025-02,False
ORD000978,CUST2410,Brandy Moreno,yrivera@gmail.com,2025-11-22 23:53:00,PROD679,Education Watch,Electronics,1,625.77,0.17,5.89,525.28,Credit Card,Delivered,"3031 Simpson Point Suite 192, Rodriguezport, NJ 88751",North Melissa,India,19319,True,525.2791,False,625.77,519.39,2025-11,False
ORD000979,CUST4563,Unknown Customer,manuel05@yahoo.com,2026-01-09 02:11:00,PROD753,Performance Book,Books,6,1184.34,0.29,38.34,5083.63,Credit Card,Pending,"Unit 8099 Box 8397, DPO AA 83220",Younghaven,Australia,63194,True,5083.6284,False,7106.039999999999,5045.29,2026-01,False
